Date,3ll_refined,tom_exit1,tt_bear,ensemble,SPY
2011-01-28,3.4160639442546596,1.4774388246168408,1.9967236406665305,2.4715519535797865,1.1906191653301423
2011-01-31,3.4297787613539454,1.4893792308750173,1.9967236406665305,2.4825057454977393,1.1995680363290993
2011-02-01,3.4746460994751827,1.52119310444634,1.9967236406665305,2.5146517071208723,1.2187716629743668
2011-02-02,3.4572384636983164,1.52119310444634,1.9967236406665305,2.5083526280535327,1.2164414307752487
2011-02-03,3.497436810652607,1.52119310444634,1.9967236406665305,2.5229353116440563,1.2191444665655122
2011-02-04,3.5028817094493117,1.52119310444634,1.9967236406665305,2.5248991966527425,1.2225934824348819
2011-02-07,3.506446081327927,1.52119310444634,1.9967236406665305,2.526183807501663,1.230238612943174
2011-02-08,3.506446081327927,1.52119310444634,1.9967236406665305,2.526183807501663,1.2358315990523947
2011-02-09,3.507589343155186,1.52119310444634,1.9967236406665305,2.5265956332432786,1.2330350593856823
2011-02-10,3.517329485220444,1.52119310444634,1.9967236406665305,2.530103655135476,1.233501273629073
2011-02-11,3.5173122227354,1.52119310444634,1.9967236406665305,2.5300974464654193,1.240865426386999
2011-02-14,3.5301733304906775,1.52119310444634,1.9967236406665305,2.5347231171238294,1.2438482280129783
2011-02-15,3.530029584501238,1.52119310444634,1.9967236406665305,2.5346715111192064,1.2399327182276065
2011-02-16,3.54216566660531,1.52119310444634,1.9967236406665305,2.5390285541452555,1.2477637377983501
2011-02-17,3.567999242397411,1.52119310444634,1.9967236406665305,2.5482873230405403,1.251492333055028
2011-02-18,3.5588900320322856,1.52119310444634,1.9967236406665305,2.545034395598667,1.2541025175382694
2011-02-22,3.51203562716638,1.5204328880023388,1.9967236406665305,2.527899563925288,1.2289329147442283
2011-02-23,3.4517166298908433,1.5181927166311033,1.9967236406665305,2.5050739386761407,1.2213822203544236
2011-02-24,3.465759507825846,1.5130611317887561,1.9967236406665305,2.5076295376367033,1.2205431092956838
2011-02-25,3.541392243853492,1.5258518746570968,1.9967236406665305,2.5413508582130744,1.2335938452634834
2011-02-28,3.5329380720418992,1.53019464700276,1.9967236406665305,2.5404873485813853,1.2412380435297368
2011-03-01,3.5327625564066176,1.504481484654794,1.9967236406665305,2.5276172521252254,1.2205431092956838
2011-03-02,3.5327625564066176,1.504481484654794,1.9967236406665305,2.5276172521252254,1.2231532005547212
2011-03-03,3.5327625564066176,1.504481484654794,1.9967236406665305,2.5276172521252254,1.2442213112767353
2011-03-04,3.519719158346407,1.504481484654794,1.9967236406665305,2.5229511137367937,1.2348990773414097
2011-03-07,3.516902760218594,1.504481484654794,1.9967236406665305,2.521941710077919,1.225203946590735
2011-03-08,3.53536554347476,1.504481484654794,1.9967236406665305,2.5285614642127987,1.2359244503594167
2011-03-09,3.5260709471261285,1.504481484654794,1.9967236406665305,2.525237627135196,1.2341534701591188
2011-03-10,3.4537997568282024,1.504481484654794,1.9967236406665305,2.499358691085013,1.2113141927883992
2011-03-11,3.5032850575554813,1.504481484654794,1.9967236406665305,2.5172638282038,1.2197038117885362
2011-03-14,3.483750410588396,1.504481484654794,1.9967236406665305,2.510245578275647,1.2123395658064062
2011-03-15,3.4304414867544506,1.504481484654794,1.9967236406665305,2.4910394821773054,1.1984499052282744
2011-03-16,3.3423033977913175,1.504481484654794,1.9967236406665305,2.45903843211734,1.1762631972844162
2011-03-17,3.3695637722979415,1.504481484654794,1.9967236406665305,2.4690665924318704,1.1918309867558239
2011-03-18,3.370992649133528,1.504481484654794,1.9967236406665305,2.4695901011555295,1.1961659122342598
2011-03-21,3.377999543648977,1.504481484654794,1.9967236406665305,2.4721567275377674,1.2147041045125362
2011-03-22,3.3707764873791866,1.504481484654794,1.9967236406665305,2.4695136651394436,1.2104907433959042
2011-03-23,3.3789420753493777,1.504481484654794,1.9967236406665305,2.4725048203156748,1.2139550480347032
2011-03-24,3.3897894242869784,1.504481484654794,1.9967236406665305,2.4764735362536494,1.22556435136277
2011-03-25,3.386005453425833,1.503729619844872,1.9967236406665305,2.4747200258178768,1.2293098202003425
2011-03-28,3.3867636864874227,1.497952609068578,1.9967236406665305,2.472144904530703,1.226313407840603
2011-03-29,3.394580327710895,1.5046618391459552,1.9967236406665305,2.478319528099344,1.2345527494241542
2011-03-30,3.3971963290358613,1.5109501433170538,1.9967236406665305,2.482381703360823,1.2430725094128479
2011-03-31,3.403095500556126,1.5080063488048674,1.9967236406665305,2.4830860770059084,1.241387481928488
2011-04-01,3.4092487148592485,1.51269446754674,1.9967236406665305,2.487646778714447,1.2466301314796882
2011-04-04,3.4157843214337644,1.51269446754674,1.9967236406665305,2.4900312161670706,1.2476598860352752
2011-04-05,3.425865673763451,1.51269446754674,1.9967236406665305,2.4937057575958983,1.2474729715065815
2011-04-06,3.4137743393839997,1.51269446754674,1.9967236406665305,2.4893050844477984,1.2514055413212555
2011-04-07,3.398976670198185,1.51269446754674,1.9967236406665305,2.4839098957973276,1.248222307657026
2011-04-08,3.389274903010208,1.51269446754674,1.9967236406665305,2.480364958914379,1.2439150697671297
2011-04-11,3.3818935923267226,1.51269446754674,1.9967236406665305,2.477664035428663,1.2401705331715955
2011-04-12,3.356907368549741,1.51269446754674,1.9967236406665305,2.468511253659617,1.2309011573598458
2011-04-13,3.373263076436474,1.51269446754674,1.9967236406665305,2.474524861505671,1.230807560259193
2011-04-14,3.386871644026154,1.51269446754674,1.9967236406665305,2.479516280506663,1.231743997386739
2011-04-15,3.406214503832587,1.51269446754674,1.9967236406665305,2.4865966987867894,1.2362381498053292
2011-04-18,3.3589330034802436,1.51269446754674,1.9967236406665305,2.469338533959305,1.2223811176985404
2011-04-19,3.380390597076564,1.51269446754674,1.9967236406665305,2.4772258694105527,1.22940304440418
2011-04-20,3.4144630503684046,1.51269446754674,1.9967236406665305,2.4897103975005646,1.2461623324248323
2011-04-21,3.4226954972599937,1.51269446754674,1.9967236406665305,2.4927118077253216,1.252528426856476
2011-04-25,3.416748140546066,1.511938498297591,1.9967236406665305,2.490172390293344,1.2512182538957461
2011-04-26,3.41989706316525,1.5237347396267336,1.9967236406665305,2.4971484245584303,1.261984530748512
2011-04-27,3.4197258675166604,1.52911303925682,1.9967236406665305,2.4997301647616847,1.2702241520046746
2011-04-28,3.4301111684447263,1.5350544698639734,1.9967236406665305,2.50643969725554,1.2743434498996349
2011-04-29,3.432645753968736,1.5422637061492637,1.9967236406665305,2.5108971054973703,1.2773395825867628
2011-05-02,3.446835199863986,1.530872187822446,1.9967236406665305,2.51052290229164,1.2753735773520374
2011-05-03,3.4387237105933544,1.530872187822446,1.9967236406665305,2.5075688765833006,1.2707860142812022
2011-05-04,3.4176331646341866,1.530872187822446,1.9967236406665305,2.499879105451872,1.262359385272142
2011-05-05,3.414318020215461,1.530872187822446,1.9967236406665305,2.498666649365349,1.2509373693695844
2011-05-06,3.4355851007822564,1.530872187822446,1.9967236406665305,2.506448488172834,1.2564612763437617
2011-05-09,3.434246013064061,1.530872187822446,1.9967236406665305,2.5059600190637386,1.2613299103891662
2011-05-10,3.4485687030406336,1.530872187822446,1.9967236406665305,2.511185633115586,1.2720969330355627
2011-05-11,3.4399816344494045,1.530872187822446,1.9967236406665305,2.5080591587527787,1.258708166104649
2011-05-12,3.4408533185791397,1.530872187822446,1.9967236406665305,2.508376927217475,1.2646995924610704
2011-05-13,3.4230071887710865,1.530872187822446,1.9967236406665305,2.501872026237108,1.2549631633880958
2011-05-16,3.4063485659288837,1.530872187822446,1.9967236406665305,2.495784142077638,1.2470048927791142
2011-05-17,3.3998235755811854,1.530872187822446,1.9967236406665305,2.4933937573119858,1.246817605353605
2011-05-18,3.4451738228997693,1.530872187822446,1.9967236406665305,2.510023447212495,1.2579590164026122
2011-05-19,3.438742618458675,1.530872187822446,1.9967236406665305,2.507680680958777,1.2609549626413326
2011-05-20,3.414638815970291,1.530872187822446,1.9967236406665305,2.498891910389949,1.2509373693695844
2011-05-23,3.392133467469505,1.530872187822446,1.9967236406665305,2.4906570082026236,1.2364249711098192
2011-05-24,3.396439971775991,1.5301071342553183,1.9967236406665305,2.491864610965772,1.2353953097784358
2011-05-25,3.4112788832981726,1.5320527988309087,1.9967236406665305,2.498258626698824,1.2395149805702115
2011-05-26,3.445661392411028,1.5389054463055725,1.9967236406665305,2.5142009883242817,1.2452261749698978
2011-05-27,3.450900822778728,1.5476410892053327,1.9967236406665305,2.5203941010710427,1.2500004661210191
2011-05-31,3.458837928060822,1.5684687286045365,1.9967236406665305,2.5334681543181037,1.263014937873526
2011-06-01,3.457166633929574,1.530154410063977,1.9967236406665305,2.5142899205271543,1.2346458804037876
2011-06-02,3.457408731088005,1.530154410063977,1.9967236406665305,2.5143779553993033,1.2333357074430578
2011-06-03,3.463159994412003,1.530154410063977,1.9967236406665305,2.5164692397747275,1.2210703853925877
2011-06-06,3.4387084097513423,1.530154410063977,1.9967236406665305,2.507585494761274,1.2081499768617525
2011-06-07,3.434700724451159,1.530154410063977,1.9967236406665305,2.5061242464772073,1.2074008271597159
2011-06-08,3.3973663238706626,1.530154410063977,1.9967236406665305,2.4925037517050717,1.2023452785856172
2011-06-09,3.4089322933528368,1.530154410063977,1.9967236406665305,2.4967464826292987,1.2115205911756952
2011-06-10,3.3950023322322505,1.530154410063977,1.9967236406665305,2.491645240005794,1.194667799278594
2011-06-13,3.411727900761037,1.530154410063977,1.9967236406665305,2.4977828180002897,1.195604143181936
2011-06-14,3.4707926894224634,1.530154410063977,1.9967236406665305,2.5194039757477205,1.2107713482494546
2011-06-15,3.433373745341627,1.530154410063977,1.9967236406665305,2.505823009536047,1.1892379555260884
2011-06-16,3.4495814915675145,1.530154410063977,1.9967236406665305,2.5117375627478338,1.191858954016975
2011-06-17,3.4676650043240724,1.530154410063977,1.9967236406665305,2.5183211205458025,1.1954158302901845
2011-06-20,3.4542373217722178,1.530154410063977,1.9967236406665305,2.5134453299881576,1.2015314312861174
2011-06-21,3.4542373217722178,1.530154410063977,1.9967236406665305,2.5134453299881576,1.2179970630646824
2011-06-22,3.4542373217722178,1.530154410063977,1.9967236406665305,2.5134453299881576,1.2106585469628113
2011-06-23,3.4523344019570237,1.530154410063977,1.9967236406665305,2.512753008575744,1.2071770890705062
2011-06-24,3.4461818661983736,1.529389715206374,1.9967236406665305,2.5101372478827826,1.1931577536248368
2011-06-27,3.4521959483031295,1.5567556722225728,1.9967236406665305,2.525801977496727,1.2037897876240768
2011-06-28,3.4586828605943802,1.5756211285625,1.9967236406665305,2.5373576917268594,1.219502727180859
2011-06-29,3.460110047577786,1.593053658195475,1.9967236406665305,2.5463031267210234,1.2299467279609593
2011-06-30,3.462458044531828,1.6075730449519474,1.9967236406665305,2.554129318771823,1.2417084528623
2011-07-01,3.462458044531828,1.6360474488181485,1.9967236406665305,2.567701450373106,1.2600559084195253
2011-07-05,3.462458044531828,1.6360474488181485,1.9967236406665305,2.567701450373106,1.2590201875148925
2011-07-06,3.462458044531828,1.6360474488181485,1.9967236406665305,2.567701450373106,1.260526038079477
2011-07-07,3.462458044531828,1.6360474488181485,1.9967236406665305,2.567701450373106,1.2736049277568355
2011-07-08,3.4603132586938945,1.6360474488181485,1.9967236406665305,2.566906181573315,1.2645719685260173
2011-07-11,3.4125727879378704,1.6360474488181485,1.9967236406665305,2.5491989249850615,1.2417084528623
2011-07-12,3.3767590001871826,1.6360474488181485,1.9967236406665305,2.5358224382539367,1.2363445186219075
2011-07-13,3.3820457864185416,1.6360474488181485,1.9967236406665305,2.5378075297501006,1.2404853513079541
